brand,gender,product_name,sku,product_url,price,currency,availability,description,attributes,image_urls_all,image_urls_clean,image_count_all,image_count_clean,gender_signal,source_collection,scraped_at
Golden Man House,men,AVIT,,https://goldenmanhouse.com/ar/products/avit,"LE 4,550.00",,,"بدلة AVIT الكلاسيكية من Golden Man House. خامة قطن وفيسكوز وبوليستر. متوفرة بمقاسات 48-60. السعر 2,950 جنيه.","{""مقاس"": ""الولايات المتحدة الأمريكية / كندا | اعتقال | وَسَط | خَواصِر"", ""اكس اس"": ""0 | 31\""-32\"" | 24\""-25\"" | 33\""-34\"""", ""س"": ""2 | 33\""-34\"" | 26\""-27\"" | 35\""-37\"""", ""م"": ""4 | 35\""-36\"" | 28\""-29\"" | 37\""-38\"""", ""ل"": ""6 | 37\""-39\"" | 30\""-32\"" | 39\""-41\"""", ""اكس ال"": ""8 | 40\""-42\"" | 33\""-35\"" | 42\""-44\"""", ""نحن"": ""اليورو | المملكة المتحدة | أستراليا | اليابان | الصين"", ""5"": ""35-36 | 3 | 3.5 | 21.5 | 35"", ""5.5"": ""36 | 3.5 | 4 | 22 | 35.5"", ""6"": ""36-37 | 4 | 4.5 | 22.5 | 36"", ""6.5"": ""37 | 4.5 | 5 | 23 | 36.5"", ""7"": ""37-38 | 5 | 5.5 | 23.5 | 37"", ""7.5"": ""38 | 5.5 | 6 | 24 | 37.5"", ""8"": ""38-39 | 6 | 6.5 | 24.5 | 38"", ""8.5"": ""39 | 6.5 | 7 | 25 | 38.5"", ""9"": ""39-40 | 7 | 7.5 | 25.5 | 39"", ""9.5"": ""40 | 7.5 | 8 | 26 | 39.5"", ""10"": ""40-41 | 8 | 8.5 | 26.5 | 40"", ""11"": ""41-42 | 9 | 9.5 | 27.5 | 41""}","[""http://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_04_51_04_PM_grande.png?v=1788393097"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://via.placeholder.com/160x46"", ""https://goldenmanhouse.com/cdn/shop/files/IMG_9356_JPG_80x80.jpg?v=1788387847"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_03_53_PM_80x80.png?v=1788394012"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_04_51_04_PM.png?v=1788393097"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_04_40_31_PM.png?v=1788392464"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_04_48_03_PM.png?v=1788393098"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_04_49_08_PM.png?v=1788393098"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823"", ""https://goldenmanhouse.com/cdn/shop/files/IMG_9356_JPG.jpg?v=1788387847"", ""https://goldenmanhouse.com/cdn/shop/files/IMG_9399_JPG.jpg?v=1788387854"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_03_53_PM.png?v=1788394012"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_04_28_PM.png?v=1788394020"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_24_37_PM.png?v=1788396169"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_25_44_PM.png?v=1788396184"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_06_01_11_PM.png?v=1788641129"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_06_00_50_PM.png?v=1788641135"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_19_48_PM.png?v=1788722427"", ""https://via.placeholder.com/247x23"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/favicon.png?v=42975679212225408901733976822"", ""https://via.placeholder.com/960x997"", ""https://goldenmanhouse.com/account/login""]","[""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823""]",23,2,page_text,/ar,2026-09-12T11:23:28+0300
Golden Man House,men,Oxford Shirt,,https://goldenmanhouse.com/ar/products/oxford-shirt,LE 995.00,,,قميص Oxford Slim Fit رجالي من Golden Man House. ألوان: Sky Blue وNavy وYellow. مقاسات 40-46.,"{""مقاس"": ""الولايات المتحدة الأمريكية / كندا | اعتقال | وَسَط | خَواصِر"", ""اكس اس"": ""0 | 31\""-32\"" | 24\""-25\"" | 33\""-34\"""", ""س"": ""2 | 33\""-34\"" | 26\""-27\"" | 35\""-37\"""", ""م"": ""4 | 35\""-36\"" | 28\""-29\"" | 37\""-38\"""", ""ل"": ""6 | 37\""-39\"" | 30\""-32\"" | 39\""-41\"""", ""اكس ال"": ""8 | 40\""-42\"" | 33\""-35\"" | 42\""-44\"""", ""نحن"": ""اليورو | المملكة المتحدة | أستراليا | اليابان | الصين"", ""5"": ""35-36 | 3 | 3.5 | 21.5 | 35"", ""5.5"": ""36 | 3.5 | 4 | 22 | 35.5"", ""6"": ""36-37 | 4 | 4.5 | 22.5 | 36"", ""6.5"": ""37 | 4.5 | 5 | 23 | 36.5"", ""7"": ""37-38 | 5 | 5.5 | 23.5 | 37"", ""7.5"": ""38 | 5.5 | 6 | 24 | 37.5"", ""8"": ""38-39 | 6 | 6.5 | 24.5 | 38"", ""8.5"": ""39 | 6.5 | 7 | 25 | 38.5"", ""9"": ""39-40 | 7 | 7.5 | 25.5 | 39"", ""9.5"": ""40 | 7.5 | 8 | 26 | 39.5"", ""10"": ""40-41 | 8 | 8.5 | 26.5 | 40"", ""11"": ""41-42 | 9 | 9.5 | 27.5 | 41""}","[""http://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_58_PM_grande.png?v=1788645621"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://via.placeholder.com/160x46"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_13_PM_80x80.png?v=1788643195"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_38_23_PM_80x80.png?v=1788644450"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_58_PM.png?v=1788645621"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_49_PM.png?v=1788645624"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_36_PM.png?v=1788645626"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_13_PM.png?v=1788643195"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_19_PM.png?v=1788643199"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_38_23_PM.png?v=1788644450"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_37_30_PM.png?v=1788644452"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_29_31_PM.png?v=1788643833"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_00_41_PM_05af9108-4a7c-4dce-a7c7-7b86ec2e6a96.png?v=1788642905"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_59_30_PM_6734dc38-8276-413f-8f30-80fb3de68694.png?v=1788642908"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_51_PM.png?v=1788723255"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_38_PM.png?v=1788723257"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_19_48_PM.png?v=1788722427"", ""https://via.placeholder.com/247x23"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/favicon.png?v=42975679212225408901733976822"", ""https://via.placeholder.com/960x997"", ""https://goldenmanhouse.com/account/login""]","[""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823""]",23,2,page_text,/ar,2026-09-12T11:23:24+0300
Golden Man House,men,Check Shirt,,https://goldenmanhouse.com/ar/products/check-shirt,LE 995.00,,,قميص كاروهات نصف كم من Golden Man House. متوفر بألوان Pink وBlack وOlive. مقاسات 40-46.,"{""مقاس"": ""الولايات المتحدة الأمريكية / كندا | اعتقال | وَسَط | خَواصِر"", ""اكس اس"": ""0 | 31\""-32\"" | 24\""-25\"" | 33\""-34\"""", ""س"": ""2 | 33\""-34\"" | 26\""-27\"" | 35\""-37\"""", ""م"": ""4 | 35\""-36\"" | 28\""-29\"" | 37\""-38\"""", ""ل"": ""6 | 37\""-39\"" | 30\""-32\"" | 39\""-41\"""", ""اكس ال"": ""8 | 40\""-42\"" | 33\""-35\"" | 42\""-44\"""", ""نحن"": ""اليورو | المملكة المتحدة | أستراليا | اليابان | الصين"", ""5"": ""35-36 | 3 | 3.5 | 21.5 | 35"", ""5.5"": ""36 | 3.5 | 4 | 22 | 35.5"", ""6"": ""36-37 | 4 | 4.5 | 22.5 | 36"", ""6.5"": ""37 | 4.5 | 5 | 23 | 36.5"", ""7"": ""37-38 | 5 | 5.5 | 23.5 | 37"", ""7.5"": ""38 | 5.5 | 6 | 24 | 37.5"", ""8"": ""38-39 | 6 | 6.5 | 24.5 | 38"", ""8.5"": ""39 | 6.5 | 7 | 25 | 38.5"", ""9"": ""39-40 | 7 | 7.5 | 25.5 | 39"", ""9.5"": ""40 | 7.5 | 8 | 26 | 39.5"", ""10"": ""40-41 | 8 | 8.5 | 26.5 | 40"", ""11"": ""41-42 | 9 | 9.5 | 27.5 | 41""}","[""http://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_00_41_PM_05af9108-4a7c-4dce-a7c7-7b86ec2e6a96_grande.png?v=1788642905"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://via.placeholder.com/160x46"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_29_31_PM_80x80.png?v=1788643833"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_51_PM_80x80.png?v=1788723255"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_00_41_PM_05af9108-4a7c-4dce-a7c7-7b86ec2e6a96.png?v=1788642905"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_05_41_PM_8585092a-bc61-4e95-96cd-121dcabcfe73.png?v=1788642903"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_59_30_PM_6734dc38-8276-413f-8f30-80fb3de68694.png?v=1788642908"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_13_PM.png?v=1788643195"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_19_PM.png?v=1788643199"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_58_PM.png?v=1788645621"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_36_PM.png?v=1788645626"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_38_23_PM.png?v=1788644450"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_37_30_PM.png?v=1788644452"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_29_31_PM.png?v=1788643833"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_51_PM.png?v=1788723255"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_38_PM.png?v=1788723257"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_19_48_PM.png?v=1788722427"", ""https://via.placeholder.com/247x23"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/favicon.png?v=42975679212225408901733976822"", ""https://via.placeholder.com/960x997"", ""https://goldenmanhouse.com/account/login""]","[""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823""]",23,2,page_text,/ar,2026-09-12T11:23:27+0300
Golden Man House,men,VEGA,,https://goldenmanhouse.com/ar/products/vega,"LE 4,550.00",,,قميص VEGA من Golden Man House. متوفر بمقاسات 40-48 وألوان متعددة. السعر 595 جنيه.,"{""مقاس"": ""الولايات المتحدة الأمريكية / كندا | اعتقال | وَسَط | خَواصِر"", ""اكس اس"": ""0 | 31\""-32\"" | 24\""-25\"" | 33\""-34\"""", ""س"": ""2 | 33\""-34\"" | 26\""-27\"" | 35\""-37\"""", ""م"": ""4 | 35\""-36\"" | 28\""-29\"" | 37\""-38\"""", ""ل"": ""6 | 37\""-39\"" | 30\""-32\"" | 39\""-41\"""", ""اكس ال"": ""8 | 40\""-42\"" | 33\""-35\"" | 42\""-44\"""", ""نحن"": ""اليورو | المملكة المتحدة | أستراليا | اليابان | الصين"", ""5"": ""35-36 | 3 | 3.5 | 21.5 | 35"", ""5.5"": ""36 | 3.5 | 4 | 22 | 35.5"", ""6"": ""36-37 | 4 | 4.5 | 22.5 | 36"", ""6.5"": ""37 | 4.5 | 5 | 23 | 36.5"", ""7"": ""37-38 | 5 | 5.5 | 23.5 | 37"", ""7.5"": ""38 | 5.5 | 6 | 24 | 37.5"", ""8"": ""38-39 | 6 | 6.5 | 24.5 | 38"", ""8.5"": ""39 | 6.5 | 7 | 25 | 38.5"", ""9"": ""39-40 | 7 | 7.5 | 25.5 | 39"", ""9.5"": ""40 | 7.5 | 8 | 26 | 39.5"", ""10"": ""40-41 | 8 | 8.5 | 26.5 | 40"", ""11"": ""41-42 | 9 | 9.5 | 27.5 | 41""}","[""http://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_24_37_PM_grande.png?v=1788396169"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://via.placeholder.com/160x46"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_03_53_PM_80x80.png?v=1788394012"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_06_01_11_PM_80x80.png?v=1788641129"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_24_37_PM.png?v=1788396169"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_24_50_PM.png?v=1788396171"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_25_00_PM.png?v=1788396173"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_25_12_PM.png?v=1788396176"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_25_26_PM.png?v=1788396179"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_25_35_PM.png?v=1788396181"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_25_44_PM.png?v=1788396184"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823"", ""https://goldenmanhouse.com/cdn/shop/files/IMG_9356_JPG.jpg?v=1788387847"", ""https://goldenmanhouse.com/cdn/shop/files/IMG_9399_JPG.jpg?v=1788387854"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_04_51_04_PM.png?v=1788393097"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_04_49_08_PM.png?v=1788393098"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_03_53_PM.png?v=1788394012"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_05_04_28_PM.png?v=1788394020"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_06_01_11_PM.png?v=1788641129"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_06_00_50_PM.png?v=1788641135"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_19_48_PM.png?v=1788722427"", ""https://via.placeholder.com/247x23"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/favicon.png?v=42975679212225408901733976822"", ""https://via.placeholder.com/960x997"", ""https://goldenmanhouse.com/account/login""]","[""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823""]",26,2,page_text,/ar,2026-09-12T11:23:36+0300
Golden Man House,men,Plaid Shirt,,https://goldenmanhouse.com/ar/products/plaid-shirt,LE 995.00,,,قميص رجالي كاروهات من Golden Man House. ألوان Charcoal وLight Blue. مقاسات 40-46.,"{""مقاس"": ""الولايات المتحدة الأمريكية / كندا | اعتقال | وَسَط | خَواصِر"", ""اكس اس"": ""0 | 31\""-32\"" | 24\""-25\"" | 33\""-34\"""", ""س"": ""2 | 33\""-34\"" | 26\""-27\"" | 35\""-37\"""", ""م"": ""4 | 35\""-36\"" | 28\""-29\"" | 37\""-38\"""", ""ل"": ""6 | 37\""-39\"" | 30\""-32\"" | 39\""-41\"""", ""اكس ال"": ""8 | 40\""-42\"" | 33\""-35\"" | 42\""-44\"""", ""نحن"": ""اليورو | المملكة المتحدة | أستراليا | اليابان | الصين"", ""5"": ""35-36 | 3 | 3.5 | 21.5 | 35"", ""5.5"": ""36 | 3.5 | 4 | 22 | 35.5"", ""6"": ""36-37 | 4 | 4.5 | 22.5 | 36"", ""6.5"": ""37 | 4.5 | 5 | 23 | 36.5"", ""7"": ""37-38 | 5 | 5.5 | 23.5 | 37"", ""7.5"": ""38 | 5.5 | 6 | 24 | 37.5"", ""8"": ""38-39 | 6 | 6.5 | 24.5 | 38"", ""8.5"": ""39 | 6.5 | 7 | 25 | 38.5"", ""9"": ""39-40 | 7 | 7.5 | 25.5 | 39"", ""9.5"": ""40 | 7.5 | 8 | 26 | 39.5"", ""10"": ""40-41 | 8 | 8.5 | 26.5 | 40"", ""11"": ""41-42 | 9 | 9.5 | 27.5 | 41""}","[""http://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_38_23_PM_grande.png?v=1788644450"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://via.placeholder.com/160x46"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_58_PM_80x80.png?v=1788645621"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_29_31_PM_80x80.png?v=1788643833"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_38_23_PM.png?v=1788644450"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_37_30_PM.png?v=1788644452"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_13_PM.png?v=1788643195"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_19_PM.png?v=1788643199"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_58_PM.png?v=1788645621"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_36_PM.png?v=1788645626"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_29_31_PM.png?v=1788643833"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_00_41_PM_05af9108-4a7c-4dce-a7c7-7b86ec2e6a96.png?v=1788642905"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_59_30_PM_6734dc38-8276-413f-8f30-80fb3de68694.png?v=1788642908"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_51_PM.png?v=1788723255"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_38_PM.png?v=1788723257"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_19_48_PM.png?v=1788722427"", ""https://via.placeholder.com/247x23"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/favicon.png?v=42975679212225408901733976822"", ""https://via.placeholder.com/960x997"", ""https://goldenmanhouse.com/account/login""]","[""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823""]",22,2,page_text,/ar,2026-09-12T11:23:22+0300
Golden Man House,men,Striped Shirt,,https://goldenmanhouse.com/ar/products/striped-shirt,LE 995.00,,,قميص تيليز واسع رجالي من Golden Man House. ألوان Blue Stripe وLight Blue Stripe. مقاسات 40-46.,"{""مقاس"": ""الولايات المتحدة الأمريكية / كندا | اعتقال | وَسَط | خَواصِر"", ""اكس اس"": ""0 | 31\""-32\"" | 24\""-25\"" | 33\""-34\"""", ""س"": ""2 | 33\""-34\"" | 26\""-27\"" | 35\""-37\"""", ""م"": ""4 | 35\""-36\"" | 28\""-29\"" | 37\""-38\"""", ""ل"": ""6 | 37\""-39\"" | 30\""-32\"" | 39\""-41\"""", ""اكس ال"": ""8 | 40\""-42\"" | 33\""-35\"" | 42\""-44\"""", ""نحن"": ""اليورو | المملكة المتحدة | أستراليا | اليابان | الصين"", ""5"": ""35-36 | 3 | 3.5 | 21.5 | 35"", ""5.5"": ""36 | 3.5 | 4 | 22 | 35.5"", ""6"": ""36-37 | 4 | 4.5 | 22.5 | 36"", ""6.5"": ""37 | 4.5 | 5 | 23 | 36.5"", ""7"": ""37-38 | 5 | 5.5 | 23.5 | 37"", ""7.5"": ""38 | 5.5 | 6 | 24 | 37.5"", ""8"": ""38-39 | 6 | 6.5 | 24.5 | 38"", ""8.5"": ""39 | 6.5 | 7 | 25 | 38.5"", ""9"": ""39-40 | 7 | 7.5 | 25.5 | 39"", ""9.5"": ""40 | 7.5 | 8 | 26 | 39.5"", ""10"": ""40-41 | 8 | 8.5 | 26.5 | 40"", ""11"": ""41-42 | 9 | 9.5 | 27.5 | 41""}","[""http://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_41_23_PM_grande.png?v=1788723805"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://via.placeholder.com/160x46"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_31_51_PM_80x80.png?v=1788723255"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_48_51_PM_80x80.png?v=1788724317"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_41_23_PM.png?v=1788723805"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_41_18_PM.png?v=1788723808"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_13_PM.png?v=1788643195"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_19_19_PM.png?v=1788643199"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_58_PM.png?v=1788645621"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_56_36_PM.png?v=1788645626"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_38_23_PM.png?v=1788644450"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_37_30_PM.png?v=1788644452"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_29_31_PM.png?v=1788643833"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_02_00_41_PM_05af9108-4a7c-4dce-a7c7-7b86ec2e6a96.png?v=1788642905"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_5_2026_01_59_30_PM_6734dc38-8276-413f-8f30-80fb3de68694.png?v=1788642908"", ""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_6_2026_12_19_48_PM.png?v=1788722427"", ""https://via.placeholder.com/247x23"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/favicon.png?v=42975679212225408901733976822"", ""https://via.placeholder.com/960x997"", ""https://goldenmanhouse.com/account/login""]","[""https://goldenmanhouse.com/cdn/shop/files/ChatGPT_Image_Sep_2_2026_02_23_21_PM_9fd8fa22-2aa2-4c98-9898-379613a86225.png?v=1788384863"", ""https://goldenmanhouse.com/cdn/shop/t/2/assets/loading.gif?v=70316576320155527421733976823""]",22,2,page_text,/ar,2026-09-12T11:23:41+0300
